,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,n_features,rank_n_features,features
34,0.6923076923076923,0.6923076923076923,0.8846153846153846,0.7692307692307693,0.8461538461538461,0.7769230769230769,0.0784464540552736,602,0.9711538461538461,0.9711538461538461,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9576923076923076,0.017833881722107103,546,0.012029933929443359,0.0029873922070885487,0.0006897449493408203,0.00012441128312986707,14,366,"[False False False  True  True  True  True False  True False  True  True
  True  True  True  True False False  True  True False  True]"
35,0.7307692307692307,0.5769230769230769,0.8461538461538461,0.7307692307692307,0.7307692307692307,0.7230769230769231,0.08565791327430804,613,0.8846153846153846,0.9519230769230769,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9326923076923077,0.024325212770525996,608,0.013045024871826173,0.002032988826083565,0.000713968276977539,0.00013093609746456762,7,4,"[False False  True  True False False  True  True False False  True False
 False False  True False False False False  True False False]"
36,0.7692307692307693,0.7307692307692307,0.8461538461538461,0.7307692307692307,0.6538461538461539,0.7461538461538462,0.06249260311258431,607,0.8942307692307693,0.9423076923076923,0.9423076923076923,0.9519230769230769,0.9423076923076923,0.9346153846153846,0.020532842792367875,607,0.010752725601196288,0.002872248127689725,0.0006693840026855469,0.0001695941322011634,8,11,"[False False  True  True False False  True False False  True  True False
 False False  True False  True False False  True False False]"
37,0.7692307692307693,0.7307692307692307,0.8461538461538461,0.7307692307692307,0.7307692307692307,0.7615384615384616,0.044853476114194636,605,0.9038461538461539,0.9423076923076923,0.9423076923076923,0.9519230769230769,0.9423076923076923,0.9365384615384615,0.016764995936694883,605,0.010414934158325196,0.002143533209184506,0.000673675537109375,0.0001578678571109801,7,4,"[False False  True  True False False  True False False False  True False
 False False  True False  True False False  True False False]"
38,0.7307692307692307,0.7307692307692307,0.8846153846153846,0.7692307692307693,0.8076923076923077,0.7846153846153845,0.057563959796522186,601,0.9711538461538461,0.9615384615384616,0.9519230769230769,0.9134615384615384,0.9519230769230769,0.95,0.01961161351381841,589,0.010659503936767577,0.0022045762271324615,0.0006432533264160156,0.00012038254354412217,10,23,"[False False False  True False False  True  True  True  True  True  True
 False  True  True False False False False  True False False]"
39,0.7307692307692307,0.7307692307692307,0.8846153846153846,0.7692307692307693,0.8461538461538461,0.7923076923076923,0.06249260311258432,599,0.9711538461538461,0.9711538461538461,0.9230769230769231,0.9519230769230769,0.9615384615384616,0.9557692307692308,0.017833881722107103,568,0.012006139755249024,0.001862189221696682,0.0005623340606689453,1.1150855041335884e-05,15,555,"[False False False  True  True  True  True False  True  True  True  True
  True  True  True  True False False  True  True False  True]"
40,0.7307692307692307,0.7692307692307693,0.8076923076923077,0.7692307692307693,0.6538461538461539,0.7461538461538461,0.05217176910096361,608,0.9230769230769231,0.875,0.8653846153846154,0.8846153846153846,0.8942307692307693,0.8884615384615385,0.019799288732667324,613,0.013736677169799805,0.002141296754683065,0.0007942676544189453,9.060177046084494e-05,5,1,"[False False False False  True False False False  True False  True  True
 False False  True False False False False False False False]"
41,0.8461538461538461,0.8076923076923077,0.8846153846153846,0.7692307692307693,0.9615384615384616,0.8538461538461538,0.06617173282340481,360,0.9903846153846154,0.9807692307692307,0.9711538461538461,0.9711538461538461,0.9519230769230769,0.9730769230769232,0.012756249193674636,24,0.013071775436401367,0.0027500857995556255,0.0006911754608154297,8.312504020980742e-05,13,251,"[ True  True False  True False False False  True False  True  True  True
  True  True  True False False  True  True False  True False]"
42,0.7307692307692307,0.8076923076923077,0.6538461538461539,0.7692307692307693,0.6923076923076923,0.7307692307692306,0.054392829322042126,610,0.9230769230769231,0.8942307692307693,0.9423076923076923,0.9807692307692307,0.875,0.9230769230769231,0.036991123195521794,610,0.01473531723022461,0.0021482666643063233,0.0007784843444824218,6.210415456411124e-05,12,106,"[False  True  True  True False  True  True  True False  True  True False
 False  True False  True  True False False False  True False]"
43,0.8846153846153846,0.7692307692307693,0.9230769230769231,0.7307692307692307,0.8846153846153846,0.8384615384615384,0.07457969011409739,472,0.9903846153846154,0.9326923076923077,0.9807692307692307,0.9423076923076923,0.9423076923076923,0.9576923076923076,0.02323662687229726,546,0.010985660552978515,0.002306721250547238,0.0006482124328613282,0.00012057187501400732,11,51,"[False  True False  True  True False  True False False  True  True  True
 False False False  True False  True  True False  True False]"
44,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.8846153846153846,0.7692307692307693,0.8230769230769232,0.06705998374677959,539,0.9615384615384616,0.9134615384615384,0.9519230769230769,0.9519230769230769,0.9326923076923077,0.9423076923076922,0.017200522903844537,601,0.011717796325683594,0.00031125145091064006,0.0005875587463378906,5.003714752257699e-05,13,251,"[ True  True  True  True  True False  True False False False False  True
  True False  True  True  True  True False False  True False]"
45,0.8846153846153846,0.7692307692307693,0.9230769230769231,0.7307692307692307,0.8846153846153846,0.8384615384615384,0.07457969011409739,472,0.9903846153846154,0.9326923076923077,0.9807692307692307,0.9423076923076923,0.9423076923076923,0.9576923076923076,0.02323662687229726,546,0.009705018997192384,0.00036285419765889134,0.0006029129028320313,1.8013718860136963e-05,11,51,"[False  True False  True  True False  True False False  True  True  True
 False False False  True False  True  True False  True False]"
46,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7307692307692307,0.8846153846153846,0.8307692307692307,0.07133552688842851,513,0.9807692307692307,0.9615384615384616,0.9519230769230769,0.9615384615384616,0.9519230769230769,0.9615384615384615,0.010533126105868582,507,0.011889362335205078,0.002791515849240593,0.0006638050079345703,0.00010711989421780023,13,251,"[ True False  True  True False  True  True False False False  True  True
  True False False False  True  True  True False  True  True]"
47,0.8076923076923077,0.8461538461538461,0.9615384615384616,0.6923076923076923,0.9615384615384616,0.8538461538461538,0.10146850737133016,360,0.9903846153846154,0.9615384615384616,0.9903846153846154,0.9807692307692307,0.9615384615384616,0.976923076923077,0.0130429422752409,2,0.017110443115234374,0.0022380410848897646,0.0007469654083251953,0.00010523429859047934,15,555,"[ True  True  True  True  True  True False  True False  True  True False
 False False False  True  True  True  True False  True  True]"
48,0.8076923076923077,0.7692307692307693,0.8846153846153846,0.7307692307692307,0.8461538461538461,0.8076923076923077,0.05439282932204211,588,0.9615384615384616,0.9326923076923077,0.9711538461538461,0.9423076923076923,0.9326923076923077,0.948076923076923,0.015623150778146074,595,0.012677145004272462,0.002809841387563991,0.0006568431854248047,0.00013846713963083543,11,51,"[False False  True False False  True  True  True False  True  True  True
  True  True False False  True False  True False False False]"
49,0.8461538461538461,0.8076923076923077,0.9230769230769231,0.7692307692307693,0.8846153846153846,0.846153846153846,0.05439282932204211,451,0.9807692307692307,0.9711538461538461,0.9519230769230769,0.9615384615384616,0.9615384615384616,0.9653846153846153,0.009805806756909197,338,0.009490728378295898,0.00022357073465870106,0.0005506515502929687,1.5434063133694136e-05,13,251,"[ True False  True  True  True  True  True False False False False  True
  True False False False  True  True  True  True  True False]"
